file,k,dist,tight,seed,opt,method,eps,cost,ratio,evaluated,pruned,ms_min,ms_mean,feasible
instances/k16_spiral_loose_s1.txt,16,spiral,loose,1,85.9106,approx,0.200000,87.928095,1.023484,13274,57917,10.437009,10.644162,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,dp,0.000000,85.214557,0.999999,469398,0,42.210639,45.127438,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,dp_par,0.000000,85.214557,0.999999,469398,0,19.783753,20.009953,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,dp_prune,0.000000,85.214557,0.999999,127757,33389,21.971187,22.423592,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,approx,0.000000,85.214557,0.999999,111886,48064,21.700757,22.979516,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,approx,0.020000,85.214557,0.999999,97221,59160,20.614308,21.054797,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,approx,0.050000,85.214557,0.999999,68023,74973,17.305560,17.995826,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,approx,0.100000,86.391091,1.013806,23541,62138,11.402720,11.627532,1
instances/k16_spiral_loose_s2.txt,16,spiral,loose,2,85.2146,approx,0.200000,88.266441,1.035814,489,4448,5.189735,5.290906,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,dp,0.000000,84.213269,1.000000,459302,0,41.594888,43.417887,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,dp_par,0.000000,84.213269,1.000000,459302,0,18.989966,19.237547,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,dp_prune,0.000000,84.213269,1.000000,74930,46141,16.327947,16.535973,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,approx,0.000000,84.213269,1.000000,74930,46141,16.908260,19.380628,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,approx,0.020000,84.213269,1.000000,74930,46141,21.219429,22.409884,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,approx,0.050000,84.213269,1.000000,74849,46222,17.248262,18.800402,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,approx,0.100000,84.213269,1.000000,71751,49046,17.272819,17.727740,1
instances/k16_spiral_loose_s3.txt,16,spiral,loose,3,84.2133,approx,0.200000,92.968374,1.103963,23198,62909,11.412408,11.731530,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,dp,0.000000,85.386922,1.000000,497204,0,44.061849,45.587742,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,dp_par,0.000000,85.386922,1.000000,497204,0,20.490836,20.735559,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,dp_prune,0.000000,85.386922,1.000000,242649,65284,38.928140,40.243706,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,approx,0.000000,85.386922,1.000000,166473,120263,33.641020,34.643851,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,approx,0.020000,85.386922,1.000000,120610,134915,27.686904,28.473081,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,approx,0.050000,85.386922,1.000000,59130,121821,19.807457,19.941708,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,approx,0.100000,85.446832,1.000702,9467,43448,8.710314,8.974021,1
instances/k16_spiral_loose_s4.txt,16,spiral,loose,4,85.3869,approx,0.200000,85.446832,1.000702,0,16,4.910539,4.973632,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,dp,0.000000,155.581567,1.000000,375543,0,34.589459,36.094609,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,dp_par,0.000000,155.581567,1.000000,375543,0,17.966647,18.436527,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,dp_prune,0.000000,155.581567,1.000000,88,469,4.930396,5.298499,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,approx,0.000000,155.581567,1.000000,88,469,4.971644,5.134447,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,approx,0.020000,155.581567,1.000000,88,469,4.874732,4.964669,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,approx,0.050000,155.581567,1.000000,88,469,4.948380,5.231366,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,approx,0.100000,155.581567,1.000000,88,469,4.965613,5.117738,1
instances/k16_spiral_tight_s0.txt,16,spiral,tight,0,155.5816,approx,0.200000,163.199827,1.048966,72,474,5.000078,5.060648,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,dp,0.000000,145.914290,1.000000,373720,0,33.527988,35.701580,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,dp_par,0.000000,145.914290,1.000000,373720,0,18.157887,18.385975,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,dp_prune,0.000000,145.914290,1.000000,69,361,4.892425,5.130029,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,approx,0.000000,145.914290,1.000000,69,361,4.811592,4.946749,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,approx,0.020000,145.914290,1.000000,69,361,4.838252,5.123378,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,approx,0.050000,145.914290,1.000000,69,361,4.894568,4.996810,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,approx,0.100000,145.914290,1.000000,63,366,4.879029,4.937422,1
instances/k16_spiral_tight_s1.txt,16,spiral,tight,1,145.9143,approx,0.200000,154.579450,1.059385,49,347,4.828534,5.113141,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,dp,0.000000,111.828083,1.000000,294008,0,25.765501,27.647193,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,dp_par,0.000000,111.828083,1.000000,294008,0,16.939520,17.188084,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,dp_prune,0.000000,111.828083,1.000000,80,414,4.939062,5.557250,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,approx,0.000000,111.828083,1.000000,80,414,4.968358,5.052104,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,approx,0.020000,111.828083,1.000000,80,414,5.005387,5.165283,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,approx,0.050000,111.828083,1.000000,80,414,4.807294,4.943333,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,approx,0.100000,111.828083,1.000000,80,414,4.891583,5.058181,1
instances/k16_spiral_tight_s2.txt,16,spiral,tight,2,111.8281,approx,0.200000,111.828083,1.000000,80,414,4.872187,5.048091,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,dp,0.000000,138.196309,1.000000,289592,0,26.577513,28.188895,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,dp_par,0.000000,138.196309,1.000000,289592,0,16.257934,16.374448,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,dp_prune,0.000000,138.196309,1.000000,38,192,4.785463,5.043842,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,approx,0.000000,138.196309,1.000000,38,192,3.974193,4.784455,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,approx,0.020000,138.196309,1.000000,38,192,4.853761,5.017448,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,approx,0.050000,138.196309,1.000000,37,193,4.872667,4.912359,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,approx,0.100000,138.196309,1.000000,34,193,4.768150,5.029006,1
instances/k16_spiral_tight_s3.txt,16,spiral,tight,3,138.1963,approx,0.200000,143.827048,1.040745,23,180,4.861607,4.975724,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,dp,0.000000,115.474259,1.000000,377171,0,33.335034,35.294272,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,dp_par,0.000000,115.474259,1.000000,377171,0,14.954828,17.754123,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,dp_prune,0.000000,115.474259,1.000000,438,1010,4.951732,4.985864,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,approx,0.000000,115.474259,1.000000,438,1010,4.970552,5.584350,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,approx,0.020000,115.474259,1.000000,438,1010,5.018172,5.201259,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,approx,0.050000,115.474259,1.000000,432,1016,5.178585,5.263551,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,approx,0.100000,115.474259,1.000000,375,1063,5.000488,5.084938,1
instances/k16_spiral_tight_s4.txt,16,spiral,tight,4,115.4743,approx,0.200000,122.430533,1.060241,93,707,4.952989,5.249758,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,dp,0.000000,235.770463,1.000000,455667,0,39.343854,41.265114,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,dp_par,0.000000,235.770463,1.000000,455667,0,20.404393,20.732976,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,dp_prune,0.000000,235.770463,1.000000,57580,31878,12.494910,12.824266,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,approx,0.000000,235.770463,1.000000,57580,31878,13.005673,13.365432,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,approx,0.020000,235.770463,1.000000,57574,31884,13.179260,13.625105,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,approx,0.050000,235.770463,1.000000,57503,31955,12.363862,13.269776,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,approx,0.100000,235.770463,1.000000,56064,33394,13.403071,13.802004,1
instances/k16_sparse_loose_s0.txt,16,sparse,loose,0,235.7705,approx,0.200000,235.770463,1.000000,31910,47999,11.126119,11.563389,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,dp,0.000000,224.154110,1.000000,442106,0,38.520811,40.240165,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,dp_par,0.000000,224.154110,1.000000,442106,0,17.102910,17.954553,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,dp_prune,0.000000,224.154110,1.000000,33633,50863,10.001578,10.115986,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,approx,0.000000,224.154110,1.000000,33633,50863,10.358721,10.497824,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,approx,0.020000,224.154110,1.000000,33633,50863,9.957134,10.269672,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,approx,0.050000,224.154110,1.000000,33633,50863,10.184553,10.639006,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,approx,0.100000,224.154110,1.000000,33633,50863,9.638153,10.126440,1
instances/k16_sparse_loose_s1.txt,16,sparse,loose,1,224.1541,approx,0.200000,224.154110,1.000000,33633,50863,10.305672,10.497383,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,dp,0.000000,301.187853,1.000000,391615,0,37.331419,38.695868,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,dp_par,0.000000,301.187853,1.000000,391615,0,17.668234,17.924864,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,dp_prune,0.000000,301.187853,1.000000,10983,15843,6.819278,6.973360,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,approx,0.000000,301.187853,1.000000,10983,15843,6.279210,6.927192,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,approx,0.020000,301.187853,1.000000,10983,15843,6.883910,7.763182,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,approx,0.050000,301.187853,1.000000,10983,15843,7.000439,7.301902,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,approx,0.100000,301.187853,1.000000,10983,15843,7.026458,7.284639,1
instances/k16_sparse_loose_s2.txt,16,sparse,loose,2,301.1879,approx,0.200000,301.187853,1.000000,10983,15843,6.926971,7.045020,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,dp,0.000000,254.049757,1.000000,450114,0,40.263037,41.889834,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,dp_par,0.000000,254.049757,1.000000,450114,0,20.342476,20.511990,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,dp_prune,0.000000,254.049757,1.000000,50851,34249,12.447551,12.679586,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,approx,0.000000,254.049757,1.000000,50849,34251,12.795376,13.167960,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,approx,0.020000,254.049757,1.000000,50808,34292,12.870357,13.187029,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,approx,0.050000,254.049757,1.000000,50419,34590,13.191532,13.560935,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,approx,0.100000,254.049757,1.000000,47271,37158,11.927690,12.917488,1
instances/k16_sparse_loose_s3.txt,16,sparse,loose,3,254.0498,approx,0.200000,259.345823,1.020846,28212,41087,10.702981,11.011250,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,dp,0.000000,263.060366,1.000000,416315,0,36.924111,38.814578,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,dp_par,0.000000,263.060366,1.000000,416315,0,18.081563,18.279037,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,dp_prune,0.000000,263.060366,1.000000,29401,12827,8.845429,9.006715,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,approx,0.000000,263.060366,1.000000,29401,12827,8.255987,8.931046,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,approx,0.020000,263.060366,1.000000,29401,12827,8.879141,9.073798,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,approx,0.050000,263.060366,1.000000,29401,12827,8.300000,9.219093,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,approx,0.100000,263.060366,1.000000,29401,12827,8.891024,8.977271,1
instances/k16_sparse_loose_s4.txt,16,sparse,loose,4,263.0604,approx,0.200000,263.060366,1.000000,29401,12827,9.088557,9.603439,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,dp,0.000000,463.498925,1.000000,364548,0,34.682264,35.941842,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,dp_par,0.000000,463.498925,1.000000,364548,0,17.950005,18.427908,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,dp_prune,0.000000,463.498925,1.000000,91,251,4.825378,5.050220,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,approx,0.000000,463.498925,1.000000,91,251,4.866486,5.118815,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,approx,0.020000,463.498925,1.000000,91,251,4.819597,4.996695,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,approx,0.050000,463.498925,1.000000,91,251,4.932701,4.959796,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,approx,0.100000,463.498925,1.000000,91,251,4.808346,4.987726,1
instances/k16_sparse_tight_s0.txt,16,sparse,tight,0,463.4989,approx,0.200000,463.498925,1.000000,91,251,4.832351,4.975357,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,dp,0.000000,532.733371,1.000000,361547,0,33.051939,34.369929,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,dp_par,0.000000,532.733371,1.000000,361547,0,18.472761,18.870775,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,dp_prune,0.000000,532.733371,1.000000,26,195,4.482823,5.026077,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,approx,0.000000,532.733371,1.000000,26,195,4.810179,4.991157,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,approx,0.020000,532.733371,1.000000,26,195,4.046980,4.716128,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,approx,0.050000,532.733371,1.000000,26,195,4.938551,5.245138,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,approx,0.100000,532.733371,1.000000,26,195,4.912242,5.112846,1
instances/k16_sparse_tight_s1.txt,16,sparse,tight,1,532.7334,approx,0.200000,563.279957,1.057339,24,196,4.879240,5.038414,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,dp,0.000000,518.522151,1.000000,382551,0,36.428957,38.298360,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,dp_par,0.000000,518.522151,1.000000,382551,0,17.934806,18.041840,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,dp_prune,0.000000,518.522151,1.000000,34,303,4.847730,5.069565,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,approx,0.000000,518.522151,1.000000,34,303,4.818395,5.062391,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,approx,0.020000,518.522151,1.000000,34,303,4.136689,4.650202,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,approx,0.050000,518.522151,1.000000,34,303,4.879340,5.035813,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,approx,0.100000,518.522151,1.000000,34,303,4.858591,5.055791,1
instances/k16_sparse_tight_s2.txt,16,sparse,tight,2,518.5222,approx,0.200000,518.522151,1.000000,31,303,4.795632,5.029323,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,dp,0.000000,430.592958,1.000000,321558,0,29.020488,30.580592,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,dp_par,0.000000,430.592958,1.000000,321558,0,17.525194,17.735056,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,dp_prune,0.000000,430.592958,1.000000,18,142,4.857298,5.097044,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,approx,0.000000,430.592958,1.000000,18,142,4.145346,4.761393,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,approx,0.020000,430.592958,1.000000,18,142,4.898826,4.990117,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,approx,0.050000,430.592958,1.000000,18,142,4.870874,5.252768,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,approx,0.100000,430.592958,1.000000,16,143,4.400316,4.827610,1
instances/k16_sparse_tight_s3.txt,16,sparse,tight,3,430.593,approx,0.200000,430.592958,1.000000,14,140,4.845496,5.075723,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,dp,0.000000,359.121311,1.000000,382912,0,33.466191,38.896033,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,dp_par,0.000000,359.121311,1.000000,382912,0,16.518916,17.202886,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,dp_prune,0.000000,359.121311,1.000000,1542,1131,4.320747,5.021917,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,approx,0.000000,359.121311,1.000000,1542,1131,4.629338,5.173771,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,approx,0.020000,359.121311,1.000000,1542,1131,5.189725,5.748164,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,approx,0.050000,359.121311,1.000000,1542,1131,5.056624,5.174308,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,approx,0.100000,359.121311,1.000000,1542,1131,4.403453,5.064034,1
instances/k16_sparse_tight_s4.txt,16,sparse,tight,4,359.1213,approx,0.200000,359.121311,1.000000,1412,1253,5.075259,5.335055,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,dp,0.000000,88.986235,1.000000,2112129,0,232.856434,235.883820,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,dp_par,0.000000,88.986235,1.000000,2112129,0,121.340470,123.638689,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,dp_prune,0.000000,88.986235,1.000000,514370,98276,128.903801,130.514301,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,approx,0.000000,88.986235,1.000000,513481,99165,131.406599,136.046620,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,approx,0.020000,88.986235,1.000000,510132,102514,131.652463,133.709509,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,approx,0.050000,88.986235,1.000000,495147,117499,129.753933,131.869632,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,approx,0.100000,88.986235,1.000000,428646,181197,126.145369,127.595295,1
instances/k18_uniform_loose_s0.txt,18,uniform,loose,0,88.9862,approx,0.200000,88.986235,1.000000,196254,258431,99.163545,100.842560,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,dp,0.000000,89.678231,1.000000,2359296,0,248.180960,251.569854,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,dp_par,0.000000,89.678231,1.000000,2359296,0,125.870671,127.336633,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,dp_prune,0.000000,89.678231,1.000000,2269042,90254,370.882725,392.392338,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,approx,0.000000,89.678231,1.000000,1763473,501294,345.076799,348.029583,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,approx,0.020000,89.678231,1.000000,1484768,673236,314.011695,317.099034,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,approx,0.050000,89.678231,1.000000,1039286,850403,259.624776,270.689477,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,approx,0.100000,91.050138,1.015298,440992,734892,166.475652,168.526952,1
instances/k18_uniform_loose_s1.txt,18,uniform,loose,1,89.6782,approx,0.200000,97.176021,1.083608,31231,143299,67.224643,67.989127,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,dp,0.000000,88.643403,1.000000,2236116,0,232.497628,236.188846,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,dp_par,0.000000,88.643403,1.000000,2236116,0,116.649474,120.254225,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,dp_prune,0.000000,88.643403,1.000000,1128213,87452,207.050868,210.213172,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,approx,0.000000,88.643403,1.000000,928533,285270,201.039152,207.090811,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,approx,0.020000,88.643403,1.000000,817545,394021,195.947222,197.467873,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,approx,0.050000,88.643403,1.000000,643333,538084,182.881837,184.561310,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,approx,0.100000,88.643403,1.000000,365688,522346,141.807952,143.227819,1
instances/k18_uniform_loose_s2.txt,18,uniform,loose,2,88.6434,approx,0.200000,91.630055,1.033693,105066,204234,79.971266,81.481451,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,dp,0.000000,95.080212,1.000000,2228016,0,232.192393,235.495130,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,dp_par,0.000000,95.080212,1.000000,2228016,0,121.011159,126.347695,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,dp_prune,0.000000,95.080212,1.000000,886402,228920,182.230648,183.979142,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,approx,0.000000,95.080212,1.000000,196369,351583,106.896665,109.290979,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,approx,0.020000,95.080212,1.000000,110867,266074,85.774460,87.095599,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,approx,0.050000,95.080212,1.000000,43117,152733,68.605467,69.630551,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,approx,0.100000,99.123652,1.042527,8123,43744,56.352143,57.015624,1
instances/k18_uniform_loose_s3.txt,18,uniform,loose,3,95.0802,approx,0.200000,99.123652,1.042527,265,2610,51.977314,52.727721,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,dp,0.000000,105.966587,1.000000,2213246,0,233.572023,237.699807,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,dp_par,0.000000,105.966587,1.000000,2213246,0,123.342054,125.830784,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,dp_prune,0.000000,105.966587,1.000000,857907,157895,168.514257,171.680477,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,approx,0.000000,105.966587,1.000000,624183,366977,162.044788,163.745384,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,approx,0.020000,105.966587,1.000000,532718,430258,153.560351,155.678813,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,approx,0.050000,107.789598,1.017204,389690,458440,136.473062,138.650373,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,approx,0.100000,107.789598,1.017204,163625,376604,100.474577,102.231714,1
instances/k18_uniform_loose_s4.txt,18,uniform,loose,4,105.9666,approx,0.200000,110.468713,1.042486,10895,53424,57.295321,57.987859,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,dp,0.000000,132.912322,1.000000,1514973,0,179.807320,186.874145,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,dp_par,0.000000,132.912322,1.000000,1514973,0,113.061419,115.477928,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,dp_prune,0.000000,132.912322,1.000000,737,1270,52.638201,53.123085,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,approx,0.000000,132.912322,1.000000,737,1270,52.581383,53.974287,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,approx,0.020000,132.912322,1.000000,737,1270,52.090497,53.258433,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,approx,0.050000,132.912322,1.000000,737,1270,52.637419,53.209059,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,approx,0.100000,132.912322,1.000000,737,1270,52.467077,54.472465,1
instances/k18_uniform_tight_s0.txt,18,uniform,tight,0,132.9123,approx,0.200000,132.912322,1.000000,737,1270,52.876229,56.747863,1
instances/k18_uniform_tight_s1.txt,18,uniform,tight,1,151.0062,dp,0.000000,151.006195,1.000000,1539254,0,181.607273,184.473812,1
instances/k18_uniform_tight_s1.txt,18,uniform,tight,1,151.0062,dp_par,0.000000,151.006195,1.000000,1539254,0,113.027556,114.858503,1
instances/k18_uniform_tight_s1.txt,18,uniform,tight,1,151.0062,dp_prune,0.000000,151.006195,1.000000,237,435,52.978852,53.445635,1
